Temperature (K)	Resistance (ohm)	Applied Current (mA)
281.765000	2600.249125	0.100000
281.772000	2588.967000	0.100000
281.780000	2598.918000	0.100000
281.786000	2605.814000	0.100000
281.795000	2594.595000	0.100000
281.802000	2591.928375	0.100000
281.810000	2605.797250	0.100000
281.817000	2591.513500	0.100000
281.824000	2594.285375	0.100000
281.832000	2614.886625	0.100000
281.839000	2622.891750	0.100000
281.848000	1908.799375	0.100000
281.854000	2662.885000	0.100000
281.861000	1662.453500	0.100000
281.870000	2639.484375	0.100000
281.877000	2393.405500	0.100000
281.885000	2633.741000	0.100000
281.891000	2627.926500	0.100000
281.899000	2642.654750	0.100000
281.907000	2631.178125	0.100000
281.914000	2635.005750	0.100000
281.922000	2613.483125	0.100000
281.928000	2611.308500	0.100000
281.935000	2612.842000	0.100000
281.944000	2626.372375	0.100000
281.955000	2626.447750	0.100000
281.963000	2643.433125	0.100000
281.968000	2619.374250	0.100000
281.976000	2620.173500	0.100000
281.984000	2636.446750	0.100000
281.990000	2624.394875	0.100000
281.997000	2610.645875	0.100000
282.004000	2626.749125	0.100000
282.012000	2623.977375	0.100000
282.020000	2603.666000	0.100000
282.026000	2615.728875	0.100000
282.033000	2611.740875	0.100000
282.040000	2620.503625	0.100000
282.048000	2598.268875	0.100000
282.056000	2614.964125	0.100000
282.062000	2612.437750	0.100000
282.071000	2618.961000	0.100000
282.079000	2631.821375	0.100000
282.084000	2644.505875	0.100000
282.092000	2639.318750	0.100000
282.099000	2661.541000	0.100000
282.107000	2665.360750	0.100000
282.116000	2675.174375	0.100000
282.122000	2651.165125	0.100000
282.129000	2647.619125	0.100000
282.137000	2649.209625	0.100000
282.143000	2650.149375	0.100000
282.150000	2663.525375	0.100000
282.157000	2698.888625	0.100000
282.164000	2677.935750	0.100000
282.170000	2677.584250	0.100000
282.177000	2628.556750	0.100000
282.183000	2684.974750	0.100000
282.191000	2661.926750	0.100000
282.199000	2676.492750	0.100000
282.206000	2664.986875	0.100000
282.214000	2678.392500	0.100000
282.221000	2666.643375	0.100000
282.229000	2665.514000	0.100000
282.235000	2651.429250	0.100000
282.242000	2653.791125	0.100000
282.249000	2650.633500	0.100000
282.256000	2657.933125	0.100000
282.265000	2653.765000	0.100000
282.271000	2666.169625	0.100000
282.278000	2657.174750	0.100000
282.286000	2662.410625	0.100000
282.292000	2677.440500	0.100000
282.300000	2665.752000	0.100000
282.307000	2618.279625	0.100000
282.314000	2673.357375	0.100000
282.321000	2663.964625	0.100000
282.328000	2652.713375	0.100000
282.335000	2631.145500	0.100000
282.343000	2638.772625	0.100000
282.349000	2637.643125	0.100000
282.358000	2627.687750	0.100000
282.365000	2638.282750	0.100000
282.373000	2637.465250	0.100000
282.379000	2610.475125	0.100000
282.386000	2618.591875	0.100000
282.393000	2614.762875	0.100000
282.400000	2611.994375	0.100000
282.409000	2640.308625	0.100000
282.415000	2663.397500	0.100000
282.421000	2663.832125	0.100000
282.428000	2384.125500	0.100000
282.436000	2323.182750	0.100000
282.443000	2325.922375	0.100000
282.451000	2303.055750	0.100000
282.458000	2320.009625	0.100000
282.464000	2574.335750	0.100000
282.471000	1536.245750	0.100000
282.478000	1681.619125	0.100000
282.487000	1392.122125	0.100000
282.494000	1428.001750	0.100000
282.502000	1367.182500	0.100000
282.509000	1420.585750	0.100000
282.516000	2675.643875	0.100000
282.523000	2646.413500	0.100000
282.531000	2654.117750	0.100000
282.537000	2626.383500	0.100000
282.543000	2657.906250	0.100000
282.550000	2629.148000	0.100000
282.559000	2661.612250	0.100000
282.567000	2624.035125	0.100000
282.573000	2630.579500	0.100000
282.579000	2636.711125	0.100000
282.586000	2639.029375	0.100000
282.592000	2629.064125	0.100000
282.600000	2632.181375	0.100000
282.607000	2626.177375	0.100000
282.615000	2642.445375	0.100000
282.622000	2631.088875	0.100000
282.628000	2621.498750	0.100000
282.635000	2620.500000	0.100000
282.642000	2618.386375	0.100000
282.648000	2635.827250	0.100000
282.655000	2638.693250	0.100000
282.663000	2639.432750	0.100000
282.669000	2617.558625	0.100000
282.676000	2635.799500	0.100000
282.683000	2614.269625	0.100000
282.691000	2612.716625	0.100000
282.697000	2597.686250	0.100000
282.704000	2587.576750	0.100000
282.710000	2590.286125	0.100000
282.718000	2598.586875	0.100000
282.725000	2600.043125	0.100000
282.733000	2622.851000	0.100000
282.739000	2627.788750	0.100000
282.747000	2613.094125	0.100000
282.753000	2619.404125	0.100000
282.760000	2623.868500	0.100000
282.767000	2604.801250	0.100000
282.774000	2591.209500	0.100000
282.781000	2605.036875	0.100000
282.789000	2613.677500	0.100000
282.795000	2599.714875	0.100000
282.801000	2588.320000	0.100000
282.809000	2593.143500	0.100000
282.815000	2598.102125	0.100000
282.822000	2599.496500	0.100000
282.829000	2577.919125	0.100000
282.835000	2572.947500	0.100000
282.842000	2526.255750	0.100000
282.849000	2596.476375	0.100000
282.855000	2580.902875	0.100000
282.863000	2606.449750	0.100000
282.870000	2584.280500	0.100000
282.875000	2595.731375	0.100000
282.882000	2604.360000	0.100000
282.889000	2602.749125	0.100000
282.897000	2588.804375	0.100000
282.903000	2606.418250	0.100000
282.912000	2593.972000	0.100000
282.919000	2593.957250	0.100000
282.924000	2578.482375	0.100000
282.930000	2580.159250	0.100000
282.938000	2574.075750	0.100000
282.945000	2559.398375	0.100000
282.952000	2574.860000	0.100000
282.957000	2597.046875	0.100000
282.964000	2595.906250	0.100000
282.970000	2580.304000	0.100000
282.978000	2584.569750	0.100000
282.985000	2599.650875	0.100000
282.990000	2604.510000	0.100000
282.998000	2589.983375	0.100000
283.004000	2588.239500	0.100000
283.010000	2575.565250	0.100000
283.017000	2578.556000	0.100000
283.025000	2601.835250	0.100000
283.030000	2596.430375	0.100000
283.037000	2594.558750	0.100000
283.044000	2595.928625	0.100000
283.051000	2612.360875	0.100000
283.057000	2653.112875	0.100000
283.064000	2626.181375	0.100000
283.071000	2614.681250	0.100000
283.079000	2619.087375	0.100000
283.086000	2593.950500	0.100000
283.092000	2555.812500	0.100000
283.098000	2582.389500	0.100000
283.105000	2592.134750	0.100000
283.113000	2617.383125	0.100000
283.119000	2613.280500	0.100000
283.127000	2618.889375	0.100000
283.134000	2611.228875	0.100000
283.139000	2615.315750	0.100000
283.144000	2633.900250	0.100000
283.151000	2625.083875	0.100000
283.158000	2628.420875	0.100000
283.165000	2641.093750	0.100000
283.171000	2628.473375	0.100000
283.178000	2614.107250	0.100000
283.185000	2639.030250	0.100000
283.191000	2638.354875	0.100000
283.198000	2645.529625	0.100000
283.204000	2654.747000	0.100000
283.211000	2410.850125	0.100000
283.217000	2614.160375	0.100000
283.225000	2652.823000	0.100000
283.231000	2648.458750	0.100000
283.238000	2655.000750	0.100000
283.244000	2659.815000	0.100000
283.252000	2659.300000	0.100000
283.258000	2656.087000	0.100000
283.264000	2631.617375	0.100000
283.271000	2659.264625	0.100000
283.277000	2398.980375	0.100000
283.284000	2638.671375	0.100000
283.290000	2634.565250	0.100000
283.296000	2635.038250	0.100000
283.303000	2598.092000	0.100000
283.309000	2615.074500	0.100000
283.317000	2619.174250	0.100000
283.322000	2615.068000	0.100000
283.329000	2612.962000	0.100000
283.336000	1829.314375	0.100000
283.343000	2406.700000	0.100000
283.349000	2157.057625	0.100000
283.356000	2158.074375	0.100000
283.362000	2652.920250	0.100000
283.369000	2650.479500	0.100000
283.375000	2631.556500	0.100000
283.383000	2620.816750	0.100000
283.390000	2604.376625	0.100000
283.397000	2574.605500	0.100000
283.402000	2603.661875	0.100000
283.408000	2621.861625	0.100000
283.414000	2620.203750	0.100000
283.422000	2619.335250	0.100000
283.428000	2624.800000	0.100000
283.435000	2652.715750	0.100000
283.442000	2639.651000	0.100000
283.449000	2648.025750	0.100000
283.455000	2671.222000	0.100000
283.460000	2651.753125	0.100000
283.468000	2630.848125	0.100000
283.475000	2602.575875	0.100000
283.480000	2627.750000	0.100000
283.488000	2155.003500	0.100000
283.494000	2642.838000	0.100000
283.500000	2652.170250	0.100000
283.506000	2637.247375	0.100000
283.513000	2638.672500	0.100000
283.520000	2630.477500	0.100000
283.527000	2642.132125	0.100000
283.532000	2623.566125	0.100000
283.538000	2630.922750	0.100000
283.546000	2620.683875	0.100000
283.552000	2617.526250	0.100000
283.558000	2630.595625	0.100000
283.564000	2613.792875	0.100000
283.570000	2622.455750	0.100000
283.576000	2619.777625	0.100000
283.583000	2627.628125	0.100000
283.590000	2597.400250	0.100000
283.597000	2630.699500	0.100000
283.604000	2619.869250	0.100000
283.609000	2616.584125	0.100000
283.615000	2632.553500	0.100000
283.622000	2614.995500	0.100000
283.629000	2616.705125	0.100000
283.635000	2628.547500	0.100000
283.640000	2631.393000	0.100000
283.647000	2101.491625	0.100000
283.654000	2643.984500	0.100000
283.659000	2631.049125	0.100000
283.665000	2621.959500	0.100000
283.672000	1748.439625	0.100000
283.680000	2576.572000	0.100000
283.685000	2617.655875	0.100000
283.692000	2367.874375	0.100000
283.698000	2652.518375	0.100000
283.705000	2603.719125	0.100000
283.712000	2603.426375	0.100000
283.717000	2643.671375	0.100000
283.724000	2600.948375	0.100000
283.731000	2664.283750	0.100000
283.736000	2639.323375	0.100000
283.742000	2639.272000	0.100000
283.749000	2623.601625	0.100000
283.755000	2612.325750	0.100000
283.761000	2620.678750	0.100000
283.769000	2625.804750	0.100000
283.775000	2607.959125	0.100000
283.782000	2601.147625	0.100000
283.787000	2592.422375	0.100000
283.793000	2608.321500	0.100000
283.800000	2589.524125	0.100000
283.806000	2588.625500	0.100000
283.812000	2585.930875	0.100000
283.818000	2576.236500	0.100000
283.824000	2590.501250	0.100000
283.831000	2584.716375	0.100000
283.837000	2570.742750	0.100000
283.845000	2579.187250	0.100000
283.851000	2587.198875	0.100000
283.856000	2582.777750	0.100000
283.863000	2574.284875	0.100000
283.869000	2581.507375	0.100000
283.875000	2331.486875	0.100000
283.882000	2587.194250	0.100000
283.887000	2584.391500	0.100000
283.893000	2610.684125	0.100000
283.900000	2602.610875	0.100000
283.906000	2583.068500	0.100000
283.913000	2581.165500	0.100000
283.919000	2576.644250	0.100000
283.924000	2593.346125	0.100000
283.931000	2598.612625	0.100000
283.937000	2583.057250	0.100000
283.943000	2590.388625	0.100000
283.950000	2596.454750	0.100000
283.955000	2588.183375	0.100000
283.961000	2593.110250	0.100000
283.967000	2585.971500	0.100000
283.974000	2580.287750	0.100000
283.981000	2562.575750	0.100000
283.988000	2577.611000	0.100000
283.993000	2586.771625	0.100000
284.000000	2575.915875	0.100000
284.005000	2563.373000	0.100000
284.012000	2569.375875	0.100000
284.017000	2597.185500	0.100000
284.023000	2581.815375	0.100000
284.031000	2576.786125	0.100000
284.037000	2571.572000	0.100000
284.043000	2569.730125	0.100000
284.049000	2570.124625	0.100000
284.054000	2559.818250	0.100000
284.061000	2578.364000	0.100000
284.066000	2579.532000	0.100000
284.072000	2554.564750	0.100000
284.078000	2577.678375	0.100000
284.083000	2558.471125	0.100000
284.090000	2572.945375	0.100000
284.096000	2585.574500	0.100000
284.103000	2598.070625	0.100000
284.109000	2619.322250	0.100000
284.115000	2625.499250	0.100000
284.121000	2351.106750	0.100000
284.127000	2609.844625	0.100000
284.131000	2594.906125	0.100000
284.138000	2608.170875	0.100000
284.144000	2614.833500	0.100000
284.150000	2603.243875	0.100000
284.157000	2590.667125	0.100000
284.162000	2582.000000	0.100000
284.168000	2594.542125	0.100000
284.174000	2616.151750	0.100000
284.181000	2627.373125	0.100000
284.187000	2620.683125	0.100000
284.193000	2608.170500	0.100000
284.199000	2606.936125	0.100000
284.206000	2613.067250	0.100000
284.212000	2613.429875	0.100000
284.218000	2597.132125	0.100000
284.224000	2601.369000	0.100000
284.230000	2609.022000	0.100000
284.234000	2325.870625	0.100000
284.242000	2618.166875	0.100000
284.248000	2615.057750	0.100000
284.253000	2605.527500	0.100000
284.260000	2609.312375	0.100000
284.264000	2592.274375	0.100000
284.271000	2579.918125	0.100000
284.277000	2615.940250	0.100000
284.282000	2614.880250	0.100000
284.288000	2623.766875	0.100000
284.296000	2618.645375	0.100000
284.299000	2618.300625	0.100000
284.306000	2594.654875	0.100000
284.312000	2599.366000	0.100000
284.318000	2591.323250	0.100000
284.324000	2600.240375	0.100000
284.329000	2598.568625	0.100000
284.336000	2600.603125	0.100000
284.342000	2604.922625	0.100000
284.348000	2589.399125	0.100000
284.353000	2597.949875	0.100000
284.360000	2594.335000	0.100000
284.366000	2580.101500	0.100000
284.371000	2585.238125	0.100000
284.378000	2570.786375	0.100000
284.382000	2585.132375	0.100000
284.390000	2611.632125	0.100000
284.395000	2608.706125	0.100000
284.401000	2601.430875	0.100000
284.408000	2604.719250	0.100000
284.413000	2578.249625	0.100000
284.420000	2602.932000	0.100000
284.423000	2600.387125	0.100000
284.429000	2591.657375	0.100000
284.437000	2609.825000	0.100000
284.442000	2596.077750	0.100000
284.449000	2606.362375	0.100000
284.453000	2599.351250	0.100000
284.459000	2598.385875	0.100000
284.466000	2591.758375	0.100000
284.471000	2585.088125	0.100000
284.477000	2592.080125	0.100000
284.482000	2597.775125	0.100000
284.487000	2579.786000	0.100000
284.494000	2603.547250	0.100000
284.500000	2589.359625	0.100000
284.506000	2589.979500	0.100000
284.512000	2601.692750	0.100000
284.518000	2589.114000	0.100000
284.523000	2610.687000	0.100000
284.529000	2593.544625	0.100000
284.535000	2599.114000	0.100000
284.541000	2594.825625	0.100000
284.547000	2578.622125	0.100000
284.553000	2593.156875	0.100000
284.558000	2575.743125	0.100000
284.564000	2573.552625	0.100000
284.570000	2577.655750	0.100000
284.575000	2585.634250	0.100000
284.582000	2599.819125	0.100000
284.588000	2579.025250	0.100000
284.593000	2575.911500	0.100000
284.599000	2579.299500	0.100000
284.605000	2603.484625	0.100000
284.611000	2581.390250	0.100000
284.616000	2592.347500	0.100000
284.623000	2565.521125	0.100000
284.628000	2589.024500	0.100000
284.634000	2011.401750	0.100000
284.640000	1516.672625	0.100000
284.646000	2012.663375	0.100000
284.652000	1795.987750	0.100000
284.657000	1787.132875	0.100000
284.663000	2589.116125	0.100000
284.669000	2581.636500	0.100000
284.675000	2315.386375	0.100000
284.682000	1811.119500	0.100000
284.687000	2026.786625	0.100000
284.692000	1491.432375	0.100000
284.698000	2054.086750	0.100000
284.704000	2005.697500	0.100000
284.711000	2316.624125	0.100000
284.716000	2059.778625	0.100000
284.721000	1459.849750	0.100000
284.728000	2342.705000	0.100000
284.734000	1547.620875	0.100000
284.739000	1729.613625	0.100000
284.745000	1569.756000	0.100000
284.750000	1541.080500	0.100000
284.757000	1513.346250	0.100000
284.761000	2288.366125	0.100000
284.768000	2317.150375	0.100000
284.774000	2070.680500	0.100000
284.781000	1599.546250	0.100000
284.786000	1653.557875	0.100000
284.791000	2073.648250	0.100000
284.797000	2098.649125	0.100000
284.803000	2614.997625	0.100000
284.809000	2637.657125	0.100000
284.814000	2639.698625	0.100000
284.819000	1862.468375	0.100000
284.825000	2642.339875	0.100000
284.831000	2638.745000	0.100000
284.837000	2645.465250	0.100000
284.842000	2626.420625	0.100000
284.847000	2627.517875	0.100000
284.853000	2642.164250	0.100000
284.860000	1617.543500	0.100000
284.865000	1627.250750	0.100000
284.872000	1463.642000	0.100000
284.877000	1575.293875	0.100000
284.883000	1527.223375	0.100000
284.888000	1531.879500	0.100000
284.894000	1561.530625	0.100000
284.901000	1630.261500	0.100000
284.906000	1591.361500	0.100000
284.912000	1597.679875	0.100000
284.918000	2391.786125	0.100000
284.925000	2672.107500	0.100000
284.930000	1544.491125	0.100000
284.935000	1451.510250	0.100000
284.941000	1564.877250	0.100000
284.947000	1562.929750	0.100000
284.953000	1571.850375	0.100000
284.958000	1795.646125	0.100000
284.964000	2665.834875	0.100000
284.969000	2403.588125	0.100000
284.974000	2125.264125	0.100000
284.981000	2616.111000	0.100000
284.988000	2608.944375	0.100000
284.994000	2617.484125	0.100000
284.998000	2613.808125	0.100000
285.004000	2358.433750	0.100000
285.009000	2613.870250	0.100000
285.015000	2612.369375	0.100000
285.020000	2599.777625	0.100000
285.026000	2635.356375	0.100000
285.031000	2617.601500	0.100000
285.036000	2631.100500	0.100000
285.042000	2635.981500	0.100000
285.046000	2637.401625	0.100000
285.052000	2619.307125	0.100000
285.057000	2624.042875	0.100000
285.062000	2622.877750	0.100000
285.067000	2617.122750	0.100000
285.074000	2386.114750	0.100000
285.080000	2622.051625	0.100000
285.085000	2634.470750	0.100000
285.091000	2328.731250	0.100000
285.095000	2060.656000	0.100000
285.101000	1355.239250	0.100000
285.107000	1406.671875	0.100000
285.113000	1418.245875	0.100000
285.119000	1416.259000	0.100000
285.125000	1341.413625	0.100000
285.131000	1473.403000	0.100000
285.136000	1456.723750	0.100000
285.141000	1448.864250	0.100000
285.147000	1380.115000	0.100000
285.152000	1441.147750	0.100000
285.158000	1501.557875	0.100000
285.164000	1496.450875	0.100000
285.169000	1399.157625	0.100000
285.174000	1424.588000	0.100000
285.180000	1465.046750	0.100000
285.186000	1378.647875	0.100000
285.191000	1393.785375	0.100000
285.197000	1467.733250	0.100000
285.203000	1438.135375	0.100000
285.209000	1480.849875	0.100000
285.214000	1453.977625	0.100000
285.219000	1478.756875	0.100000
285.225000	1449.131875	0.100000
285.229000	1403.154375	0.100000
285.236000	1419.357750	0.100000
285.241000	1424.894375	0.100000
285.247000	1391.546000	0.100000
285.251000	1325.724375	0.100000
285.257000	1203.017625	0.100000
285.262000	1148.845625	0.100000
285.268000	1204.252750	0.100000
285.274000	1235.416625	0.100000
285.280000	1341.179500	0.100000
285.284000	1335.920250	0.100000
285.290000	1363.280625	0.100000
285.296000	1268.416250	0.100000
285.302000	1207.407375	0.100000
285.308000	1398.796000	0.100000
285.313000	1401.153000	0.100000
285.318000	1165.144375	0.100000
285.324000	1578.231500	0.100000
285.329000	1584.591375	0.100000
285.335000	1630.287500	0.100000
285.341000	1585.042250	0.100000
285.347000	1858.876250	0.100000
285.351000	1567.431750	0.100000
285.356000	2117.229625	0.100000
285.361000	2140.124000	0.100000
285.367000	2645.397500	0.100000
285.372000	2390.115250	0.100000
285.378000	2387.377000	0.100000
285.383000	2393.150375	0.100000
285.389000	2637.307750	0.100000
285.394000	1873.546250	0.100000
285.398000	1220.151500	0.100000
285.405000	1160.956875	0.100000
285.410000	1263.161625	0.100000
285.417000	1296.896500	0.100000
285.423000	1201.713375	0.100000
285.427000	1215.588750	0.100000
285.433000	1225.439625	0.100000
285.438000	1357.126000	0.100000
285.443000	1365.337500	0.100000
285.449000	1079.237500	0.100000
285.455000	1109.103500	0.100000
285.459000	1147.467625	0.100000
285.464000	1131.900125	0.100000
285.470000	1158.426875	0.100000
285.475000	1154.496250	0.100000
285.482000	1160.332750	0.100000
285.487000	1125.308125	0.100000
285.492000	1177.024625	0.100000
285.497000	1168.464750	0.100000
285.502000	1509.875750	0.100000
285.508000	2055.701500	0.100000
285.513000	1494.849250	0.100000
285.518000	1478.196625	0.100000
285.523000	1485.274375	0.100000
285.528000	1803.795125	0.100000
285.534000	1515.688125	0.100000
285.538000	1866.709500	0.100000
285.545000	2367.503750	0.100000
285.550000	1779.527375	0.100000
285.555000	1806.112375	0.100000
285.560000	1507.493625	0.100000
285.566000	2623.559375	0.100000
285.570000	2381.308625	0.100000
285.576000	2638.806875	0.100000
285.581000	2375.726500	0.100000
285.587000	2628.807750	0.100000
285.591000	2628.287250	0.100000
285.597000	2621.322875	0.100000
285.601000	2629.210750	0.100000
285.607000	2634.522250	0.100000
285.613000	2624.182875	0.100000
285.618000	2628.134375	0.100000
285.622000	2637.687000	0.100000
285.628000	2641.161375	0.100000
285.633000	2625.516500	0.100000
285.640000	2614.157250	0.100000
285.645000	2608.884375	0.100000
285.649000	2612.103750	0.100000
285.655000	2609.623125	0.100000
285.660000	2611.133125	0.100000
285.665000	2603.469375	0.100000
285.668000	2596.376250	0.100000
285.674000	2603.738750	0.100000
285.680000	2603.940500	0.100000
285.684000	2593.576250	0.100000
285.689000	2605.473000	0.100000
285.695000	2556.815000	0.100000
285.701000	2600.988750	0.100000
285.704000	2599.910625	0.100000
285.710000	2603.069375	0.100000
285.714000	2597.031750	0.100000
285.720000	2594.506750	0.100000
285.725000	2605.650125	0.100000
285.729000	2603.788750	0.100000
285.735000	2603.627000	0.100000
285.739000	2611.108875	0.100000
285.745000	2355.435000	0.100000
285.751000	1521.970500	0.100000
285.756000	1571.770375	0.100000
285.762000	2635.764500	0.100000
285.768000	2621.513750	0.100000
285.773000	2614.402500	0.100000
285.777000	2608.765000	0.100000
285.781000	2600.190875	0.100000
285.787000	2607.137875	0.100000
285.791000	2606.709875	0.100000
285.797000	2553.922250	0.100000
285.802000	2596.958000	0.100000
285.807000	2596.516250	0.100000
285.812000	2601.044875	0.100000
285.816000	2594.064625	0.100000
285.821000	2605.997000	0.100000
285.826000	2593.834250	0.100000
285.830000	2598.487000	0.100000
285.837000	2591.221250	0.100000
285.841000	2590.278500	0.100000
285.845000	2309.954125	0.100000
285.851000	2594.819875	0.100000
285.856000	2596.615250	0.100000
285.861000	2585.113500	0.100000
285.865000	2594.042500	0.100000
285.869000	2593.485875	0.100000
285.875000	2090.550500	0.100000
285.880000	1559.485375	0.100000
285.887000	1520.692000	0.100000
285.890000	1847.400000	0.100000
285.896000	1854.383875	0.100000
285.901000	2617.763500	0.100000
285.906000	1569.284375	0.100000
285.911000	1540.681875	0.100000
285.917000	2631.702875	0.100000
285.923000	2617.612750	0.100000
285.925000	2619.122500	0.100000
285.930000	2360.047875	0.100000
285.936000	2618.116875	0.100000
285.940000	2609.942750	0.100000
285.945000	2616.910375	0.100000
285.951000	2623.123500	0.100000
285.956000	2608.924250	0.100000
285.961000	2607.058375	0.100000
285.967000	2617.516125	0.100000
285.971000	2611.033250	0.100000
285.976000	2609.571750	0.100000
285.981000	2611.404750	0.100000
285.985000	2617.258500	0.100000
285.989000	2611.260000	0.100000
285.994000	2610.477125	0.100000
285.999000	2612.887375	0.100000
286.004000	2608.228625	0.100000
286.009000	2603.994125	0.100000
286.015000	2609.272375	0.100000
286.019000	2612.838625	0.100000
286.025000	2614.136375	0.100000
286.029000	2617.129625	0.100000
286.034000	2614.767750	0.100000
286.039000	2098.012000	0.100000
286.044000	2094.424125	0.100000
286.049000	2626.912250	0.100000
286.054000	2380.580875	0.100000
286.059000	2361.182250	0.100000
286.064000	2615.887125	0.100000
286.070000	2583.245250	0.100000
286.074000	2603.546000	0.100000
286.079000	1592.223625	0.100000
286.084000	2115.096000	0.100000
286.088000	1866.699500	0.100000
286.094000	1849.203750	0.100000
286.098000	1591.540250	0.100000
286.103000	1910.874250	0.100000
286.108000	2637.425750	0.100000
286.113000	2642.439500	0.100000
286.119000	2638.999000	0.100000
286.123000	2127.740875	0.100000
286.128000	1875.522250	0.100000
286.134000	2124.306500	0.100000
286.137000	2631.833625	0.100000
286.143000	1862.292000	0.100000
286.147000	1874.447625	0.100000
286.153000	1617.300125	0.100000
286.157000	2379.587250	0.100000
286.162000	2646.642125	0.100000
286.168000	2638.365875	0.100000
286.173000	2643.150875	0.100000
286.178000	2639.145750	0.100000
286.183000	2645.020875	0.100000
286.187000	2384.807375	0.100000
286.192000	1760.412250	0.100000
286.197000	2625.920750	0.100000
286.202000	2635.321875	0.100000
286.207000	2377.668625	0.100000
286.212000	2633.917000	0.100000
286.217000	2387.009250	0.100000
286.221000	2138.255250	0.100000
286.226000	2637.009250	0.100000
286.230000	2634.513875	0.100000
286.236000	2631.331000	0.100000
286.241000	2624.744500	0.100000
286.245000	2620.460875	0.100000
286.250000	2626.287000	0.100000
286.254000	2625.395000	0.100000
286.260000	2364.199250	0.100000
286.265000	2620.723250	0.100000
286.269000	2602.899875	0.100000
286.275000	2620.110375	0.100000
286.278000	2605.298375	0.100000
286.283000	2596.835875	0.100000
286.287000	2605.585750	0.100000
286.292000	1779.485125	0.100000
286.297000	1821.877125	0.100000
286.303000	1533.580625	0.100000
286.307000	1539.360875	0.100000
286.312000	1866.321625	0.100000
286.316000	2624.414250	0.100000
286.323000	2082.605250	0.100000
286.326000	2343.755250	0.100000
286.332000	2059.444625	0.100000
286.337000	2079.968625	0.100000
286.342000	1548.172750	0.100000
286.346000	2081.703125	0.100000
286.351000	1856.748125	0.100000
286.354000	1427.825875	0.100000
286.360000	1390.738500	0.100000
286.365000	1400.021250	0.100000
286.371000	1374.091250	0.100000
286.375000	1335.367750	0.100000
286.381000	1350.136625	0.100000
286.384000	1332.533625	0.100000
286.390000	1341.302250	0.100000
286.395000	1335.761750	0.100000
286.399000	1443.987875	0.100000
286.403000	1522.835250	0.100000
286.408000	1427.062250	0.100000
286.413000	1353.560375	0.100000
286.417000	1381.185375	0.100000
286.421000	1374.106375	0.100000
286.427000	1368.827500	0.100000
286.433000	1298.039625	0.100000
286.439000	1329.160500	0.100000
286.444000	1364.396000	0.100000
286.448000	1339.434750	0.100000
286.452000	1341.724875	0.100000
286.457000	1386.389500	0.100000
286.462000	1404.517750	0.100000
286.467000	1386.412625	0.100000
286.471000	1333.335250	0.100000
286.477000	1298.645000	0.100000
286.481000	1276.642625	0.100000
286.485000	1283.120250	0.100000
286.491000	1277.161875	0.100000
286.496000	1352.902250	0.100000
286.500000	1288.837875	0.100000
286.505000	1270.392125	0.100000
286.509000	1317.223250	0.100000
286.516000	1294.005375	0.100000
286.519000	1267.511000	0.100000
286.524000	1294.196125	0.100000
286.528000	1304.095000	0.100000
286.532000	1300.086500	0.100000
286.537000	1297.604250	0.100000
286.544000	1295.833500	0.100000
286.547000	1289.470000	0.100000
286.553000	1265.018875	0.100000
286.558000	1269.137875	0.100000
286.562000	1273.171000	0.100000
286.567000	1243.457250	0.100000
286.570000	1255.984125	0.100000
286.576000	1231.399750	0.100000
286.580000	1266.254000	0.100000
286.585000	1246.477750	0.100000
286.590000	1263.979750	0.100000
286.595000	1250.945875	0.100000
286.599000	1254.691000	0.100000
286.604000	1254.063125	0.100000
286.609000	1285.087625	0.100000
286.613000	1279.204625	0.100000
286.619000	1290.404625	0.100000
286.621000	1318.102000	0.100000
286.627000	1299.051625	0.100000
286.630000	1309.545875	0.100000
286.637000	1404.267625	0.100000
286.642000	1493.841750	0.100000
286.647000	1566.912750	0.100000
286.651000	1542.384250	0.100000
286.657000	1560.627875	0.100000
286.660000	1581.641500	0.100000
286.666000	2131.102125	0.100000
286.669000	1698.074500	0.100000
286.674000	2384.343625	0.100000
286.679000	2635.184375	0.100000
286.683000	2619.451625	0.100000
286.687000	2041.387250	0.100000
286.692000	1472.116875	0.100000
286.696000	1571.161375	0.100000
286.701000	1408.662000	0.100000
286.706000	1374.483875	0.100000
286.711000	1486.617250	0.100000
286.715000	1354.390125	0.100000
286.719000	1441.648250	0.100000
286.724000	1435.496125	0.100000
286.729000	1429.877625	0.100000
286.732000	1444.077750	0.100000
286.738000	1424.544125	0.100000
286.743000	1473.507000	0.100000
286.748000	1494.922625	0.100000
286.752000	1501.699375	0.100000
286.758000	1700.136625	0.100000
286.761000	1501.344375	0.100000
286.767000	1505.713625	0.100000
286.771000	1467.842750	0.100000
286.775000	1449.766375	0.100000
286.780000	1435.012625	0.100000
286.784000	1424.632625	0.100000
286.789000	1383.902500	0.100000
286.794000	1426.645875	0.100000
286.798000	1234.903875	0.100000
286.802000	1200.646375	0.100000
286.807000	1141.212250	0.100000
286.813000	1303.086375	0.100000
286.817000	1399.829875	0.100000
286.822000	1378.364750	0.100000
286.826000	1366.274750	0.100000
286.830000	1368.237375	0.100000
286.835000	1340.618250	0.100000
286.839000	1349.834625	0.100000
286.844000	1398.203875	0.100000
286.848000	1468.631750	0.100000
286.851000	1421.960375	0.100000
286.857000	1403.517500	0.100000
286.861000	1808.903875	0.100000
286.866000	2107.515250	0.100000
286.872000	2612.931375	0.100000
286.876000	2604.630750	0.100000
